연도,광역,시군구,시설명,사업자등록번호,시설군
2020,경기,양주시,옥정숲속어린이집,127-80-59486,어린이집
2020,경기,양주시,옥정스파24시사우나,551-63-00217,목욕장
2020,경기,양주시,온누리요양원,137-80-41284,노인요양시설
2020,경기,양주시,월드비전학원,814-97-00812,학원
2020,경기,양주시,위너스요양원,127-82-94740,노인요양시설
2020,경기,양주시,위바운스,127-86-26430,목욕장
2020,경기,양주시,유니어린이집,127-80-11444,어린이집
2020,경기,양주시,은혜요양원,127-82-74929,노인요양시설
2020,경기,양주시,이레실버케어,294-80-01585,노인요양시설
2020,경기,양주시,이튼스쿨어린이집,127-80-13739,어린이집
2020,경기,양주시,이화실버케어요양원,384-80-01200,노인요양시설
2020,경기,양주시,자스민요양원,768-80-00388,어린이집
2020,경기,양주시,자스민요양원,768-80-00388,노인요양시설
2020,경기,양주시,제일케어요양원,413-80-00630,노인요양시설
2020,경기,양주시,참숯가마골랜드,496-88-01741,목욕장
2020,경기,양주시,캐슬아이어린이집,127-80-45323,어린이집
2020,경기,양주시,키즈웰어린이집,127-80-59225,어린이집
2020,경기,양주시,키즈팜어린이집,127-80-15149,어린이집
2020,경기,양주시,탐스피씨카페,476-72-00223,PC영업시설
2020,경기,양주시,탐스피씨카페,476-72-00223,영화상영관
2020,경기,양주시,텐PC셰프,359-09-01563,PC영업시설
2020,경기,양주시,팅커벨어린이집,127-80-13364,어린이집
2020,경기,양주시,포텐PC방,730-01-02052,PC영업시설
2020,경기,양주시,푸른솔어린이집,127-80-06072,어린이집
2020,경기,양주시,프라임요양원,497-80-01530,노인요양시설
2020,경기,양주시,핑크블루어린이집,127-80-11935,어린이집
2020,경기,양주시,한방사우나탕,181-07-01103,목욕장
2020,경기,양주시,해맑음어린이집,264-80-00886,어린이집
2020,경기,양주시,해오름요양원,127-80-56096,노인요양시설
2020,경기,양주시,해와달어린이집,151-80-00858,어린이집
2020,경기,양주시,해와달요양원,127-80-58492,노인요양시설
2020,경기,양주시,행복플러스어린이집,504-80-19191,어린이집
2020,경기,양주시,행복한노인요양원,127-82-15293,노인요양시설
2020,경기,양주시,행복한치매전문요양원,109-82-13507,노인요양시설
